split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
train,13551,train/13551.txt,IR|RGB,0,0,6,bus|car,OBB_adjustment:6,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13552,train/13552.txt,IR|RGB,0,0,6,car|van,category_correction:6,auto_high_confidence:6,file-level summary aggregated from instance-level refinement records
train,13553,train/13553.txt,IR|RGB,13,13,30,car,OBB_adjustment:30;addition:13;removal:13,auto_high_confidence:4;needs_review:52,file-level summary aggregated from instance-level refinement records
train,13554,train/13554.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13555,train/13555.txt,IR|RGB,1,1,5,car|van,OBB_adjustment:5;addition:1;removal:1,auto_high_confidence:1;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13556,train/13556.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,13557,train/13557.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13558,train/13558.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13559,train/13559.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13560,train/13560.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13562,train/13562.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13563,train/13563.txt,IR|RGB,0,0,8,car,OBB_adjustment:8,needs_review:8,file-level summary aggregated from instance-level refinement records
train,13564,train/13564.txt,IR|RGB,2,2,8,car|van,OBB_adjustment:6;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,13565,train/13565.txt,IR|RGB,0,0,8,car|freight_car,OBB_adjustment:6;category_correction:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13566,train/13566.txt,IR,1,1,6,car,OBB_adjustment:6;addition:1;removal:1,needs_review:8,file-level summary aggregated from instance-level refinement records
train,13567,train/13567.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13568,train/13568.txt,IR|RGB,2,2,26,car,OBB_adjustment:26;addition:2;removal:2,auto_high_confidence:5;needs_review:25,file-level summary aggregated from instance-level refinement records
train,13569,train/13569.txt,IR,0,0,1,freight_car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13570,train/13570.txt,IR|RGB,2,2,2,truck,OBB_adjustment:2;addition:2;removal:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13571,train/13571.txt,IR|RGB,2,2,2,bus,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13572,train/13572.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13573,train/13573.txt,IR|RGB,0,0,6,truck,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13574,train/13574.txt,IR|RGB,13,13,31,car,OBB_adjustment:31;addition:13;removal:13,auto_high_confidence:8;needs_review:49,file-level summary aggregated from instance-level refinement records
train,13575,train/13575.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13577,train/13577.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13578,train/13578.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13579,train/13579.txt,IR|RGB,0,0,18,car,OBB_adjustment:18,auto_high_confidence:4;needs_review:14,file-level summary aggregated from instance-level refinement records
train,13581,train/13581.txt,IR|RGB,0,1,2,car|van,OBB_adjustment:2;removal:1,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13582,train/13582.txt,IR|RGB,0,0,4,car|freight_car,OBB_adjustment:2;category_correction:2,auto_high_confidence:3;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13583,train/13583.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13586,train/13586.txt,IR|RGB,0,0,8,freight_car|truck,OBB_adjustment:8,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13587,train/13587.txt,IR|RGB,0,0,19,car|freight_car|truck|van,OBB_adjustment:5;category_correction:14,auto_high_confidence:17;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13589,train/13589.txt,IR|RGB,4,4,0,freight_car|truck,addition:4;removal:4,needs_review:8,file-level summary aggregated from instance-level refinement records
train,13590,train/13590.txt,IR|RGB,0,0,5,bus|car,OBB_adjustment:5,auto_high_confidence:3;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13591,train/13591.txt,IR|RGB,10,10,14,bus|car,OBB_adjustment:14;addition:10;removal:10,auto_high_confidence:4;needs_review:30,file-level summary aggregated from instance-level refinement records
train,13594,train/13594.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13595,train/13595.txt,IR|RGB,0,0,26,car|van,OBB_adjustment:6;category_correction:20,auto_high_confidence:20;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13596,train/13596.txt,IR|RGB,0,0,9,car|van,OBB_adjustment:9,auto_high_confidence:2;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13597,train/13597.txt,IR|RGB,0,0,12,car,OBB_adjustment:12,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,13598,train/13598.txt,IR|RGB,0,0,6,car|truck,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13599,train/13599.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13600,train/13600.txt,IR|RGB,0,0,6,car|truck,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13601,train/13601.txt,IR|RGB,2,2,24,car,OBB_adjustment:24;addition:2;removal:2,auto_high_confidence:2;needs_review:26,file-level summary aggregated from instance-level refinement records
train,13602,train/13602.txt,IR|RGB,0,0,9,car,OBB_adjustment:9,auto_high_confidence:3;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13603,train/13603.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13604,train/13604.txt,IR|RGB,1,1,4,car,OBB_adjustment:4;addition:1;removal:1,auto_high_confidence:3;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13605,train/13605.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13606,train/13606.txt,IR|RGB,0,0,14,car|van,OBB_adjustment:10;category_correction:4,auto_high_confidence:8;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13608,train/13608.txt,IR|RGB,0,0,10,car|truck|van,OBB_adjustment:6;category_correction:4,auto_high_confidence:5;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13609,train/13609.txt,IR|RGB,0,0,42,freight_car|truck,OBB_adjustment:2;category_correction:34;category_correction+OBB_adjustment:6,auto_high_confidence:36;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13610,train/13610.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,13613,train/13613.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13614,train/13614.txt,IR|RGB,0,0,7,truck,OBB_adjustment:7,auto_high_confidence:4;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13616,train/13616.txt,IR|RGB,0,0,10,car,OBB_adjustment:10,needs_review:10,file-level summary aggregated from instance-level refinement records
train,13617,train/13617.txt,IR|RGB,2,2,10,car,OBB_adjustment:10;addition:2;removal:2,auto_high_confidence:6;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13618,train/13618.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13619,train/13619.txt,IR|RGB,0,0,8,car,OBB_adjustment:8,auto_high_confidence:1;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13620,train/13620.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13622,train/13622.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13623,train/13623.txt,IR,0,0,3,bus|car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13624,train/13624.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13628,train/13628.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13630,train/13630.txt,IR|RGB,0,0,8,freight_car|truck,OBB_adjustment:2;category_correction:6,auto_high_confidence:6;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13632,train/13632.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13633,train/13633.txt,IR|RGB,2,2,13,car|van,OBB_adjustment:11;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:15,file-level summary aggregated from instance-level refinement records
train,13634,train/13634.txt,IR|RGB,1,1,6,car,OBB_adjustment:6;addition:1;removal:1,auto_high_confidence:3;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13635,train/13635.txt,IR|RGB,0,0,6,bus|car|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13636,train/13636.txt,IR,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13637,train/13637.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:6,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13638,train/13638.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13639,train/13639.txt,IR|RGB,0,0,11,car,OBB_adjustment:11,auto_high_confidence:2;needs_review:9,file-level summary aggregated from instance-level refinement records
train,13640,train/13640.txt,IR|RGB,1,1,4,car,OBB_adjustment:4;addition:1;removal:1,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13642,train/13642.txt,IR|RGB,0,0,12,car|truck|van,OBB_adjustment:12,needs_review:12,file-level summary aggregated from instance-level refinement records
train,13643,train/13643.txt,IR,0,0,4,car|freight_car,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13644,train/13644.txt,IR,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13645,train/13645.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13646,train/13646.txt,IR|RGB,0,0,10,car|van,OBB_adjustment:10,needs_review:10,file-level summary aggregated from instance-level refinement records
train,13648,train/13648.txt,IR|RGB,1,1,26,car,OBB_adjustment:26;addition:1;removal:1,auto_high_confidence:10;needs_review:18,file-level summary aggregated from instance-level refinement records
